stop_id,ticket_amount,ticket_status
24253,40,paid
98577,21,overdue
163662,30,paid
75397,75,overdue
88692,30,50,overdue
813,40,overdue
151841,25,overdue
172744,29,overdue
47594,36,overdue
42779,60,overdue
121330,60,paid
162541,54,overdue
78066,30,challenged
138152,30,50,overdue
112216,80,overdue
55636,40,paid
173376,55,50,overdue
3803,50,overdue
825,65,paid
117825,60,50,overdue
90050,35,overdue
198635,44,overdue
16645,60,overdue
85072,33,overdue
25033,38,overdue
155089,60,50,paid
53660,50,50,paid
51543,60,50,pending
55975,45,overdue
177547,45,50,overdue
133864,50,overdue
18993,39,overdue
191161,45,overdue
92664,65,50,overdue
146157,40,50,overdue
49290,65,50,paid
127313,40,overdue
63061,55,overdue
123394,115,50,overdue
54476,40,overdue
2773,55,paid
128239,40,overdue
165288,45,paid
138817,50,50,paid
90233,25,50,paid
137714,28,50,overdue
114400,45,paid
57432,65,50,pending
196845,65,paid
50704,75,50,overdue
137864,50,paid
92115,50,overdue
132285,80,paid
115918,60,overdue
168089,45,50,overdue
98751,60,overdue
53350,32,overdue
164407,55,overdue
170849,30,paid
157188,35,50,paid
84696,55,paid
114928,50,overdue
119072,50,pending
164552,60,paid
53548,35,overdue
151315,35,paid
158299,35,paid
99521,65,overdue
166251,45,paid
192342,35,pending
88627,35,50,overdue
5837,40,paid
123606,55,50,pending
11128,60,50,paid
126509,40,overdue
48037,25,50,overdue
149515,65,overdue
79912,50,paid
118662,85,paid
149951,55,overdue
14334,55,challenged
38100,75,challenged
30845,50,50,challenged
7777,25,overdue
98124,35,pending
184710,40,50,overdue
198041,55,overdue
81163,30,50,overdue
97589,50,paid
134862,30,overdue
55323,65,paid
99451,42,50,overdue
41928,45,paid
59865,55,overdue
57882,38,overdue
70887,40,paid
84600,31,50,overdue
194427,30,50,challenged
171475,65,overdue
145197,30,paid
196471,90,50,pending
133348,70,challenged
166007,29,overdue
62008,22,50,overdue
166183,65,50,overdue
122232,50,overdue
158422,45,50,paid
158293,45,paid
93793,40,50,paid
3094,55,paid
106142,90,50,paid
143984,38,overdue
13033,70,50,paid
42964,45,overdue
134052,35,challenged
81288,50,challenged
193653,45,overdue
95590,40,paid
70790,25,pending
140643,55,overdue
28033,54,overdue
124177,40,paid
5670,12,overdue
69414,25,overdue
158841,40,overdue
153839,50,50,paid
177186,35,50,overdue
28562,43,overdue
57774,80,50,overdue
9908,80,pending
62546,35,overdue
199370,35,overdue
41512,75,50,paid
118361,45,overdue
65580,50,overdue
107715,65,paid
7245,45,50,paid
15791,55,50,paid
47887,50,overdue
93140,55,overdue
192243,35,50,overdue
191112,45,paid
67217,55,50,paid
43935,30,overdue
182725,35,paid
114187,25,overdue
107052,60,overdue
137819,45,50,pending
82473,80,paid
149016,60,paid
86761,20,paid
127554,30,overdue
47533,55,paid
176002,45,pending
85431,23,overdue
187202,55,50,overdue
123297,20,overdue
102009,95,overdue
188647,90,overdue
186565,25,pending
148330,85,overdue
136876,40,overdue
130311,70,paid
174738,55,challenged
116145,24,overdue
36413,70,overdue
151229,50,50,paid
58200,25,overdue
22557,75,paid
7465,85,50,paid
162116,40,paid
6598,25,overdue
30025,55,paid
124553,70,overdue
19591,40,overdue
192688,75,paid
16836,35,paid
38584,60,50,challenged
201848,45,pending
99992,70,50,overdue
40065,80,paid
74715,45,overdue
102594,55,paid
98414,70,overdue
17708,23,overdue
38201,55,paid
24422,45,overdue
26498,45,50,paid
155484,30,overdue
24988,45,paid
452,60,overdue
39952,60,paid
37856,37,overdue
176235,40,overdue
171314,65,overdue
119284,60,paid
154981,30,overdue
180858,50,overdue
36651,75,overdue
161263,30,paid
100209,35,overdue
22578,75,overdue
7310,30,50,overdue
87125,16,overdue
165910,45,50,paid
143185,30,overdue
91616,40,challenged
190554,35,challenged
54857,70,50,overdue
20157,40,overdue
180286,30,overdue
85884,70,overdue
182020,29,overdue
104805,50,overdue
144893,55,paid
128910,54,50,overdue
9299,40,overdue
43097,40,overdue
103815,20,overdue
57393,50,50,overdue
59163,30,paid
140593,50,challenged
84572,35,overdue
162997,26,overdue
60264,35,overdue
92690,35,paid
179680,30,overdue
85748,34,overdue
15259,80,paid
163374,45,overdue
195329,34,overdue
103140,60,paid
27299,60,50,paid
13752,45,paid
98954,55,pending
29934,50,paid
148413,55,50,overdue
158739,65,overdue
31562,50,50,overdue
7538,75,overdue
83635,50,50,overdue
9276,26,overdue
82521,50,overdue
128172,50,paid
35328,70,overdue
185244,75,overdue
138778,55,pending
84605,55,overdue
95267,47,overdue
46505,35,paid
139111,34,overdue
144764,50,paid
2160,80,challenged
104503,55,challenged
132869,24,overdue
15069,20,overdue
146622,40,overdue
92675,45,50,overdue
181178,70,overdue
121906,27,overdue
171713,35,pending
132504,30,paid
127460,56,overdue
180656,30,paid
191753,60,50,paid
173674,50,challenged
144091,19,overdue
128663,80,overdue
78894,50,50,overdue
7129,55,paid
78436,45,overdue
163019,45,pending
26075,40,overdue
80725,30,overdue
45619,45,challenged
104288,35,paid
150550,35,challenged
42064,65,paid
45943,85,overdue
176390,21,50,overdue
64387,18,50,overdue
173270,40,50,overdue
88875,80,50,paid
76645,45,paid
73328,45,50,overdue
31285,40,overdue
132804,60,challenged
61173,65,paid
122142,40,overdue
129968,70,50,paid
31940,45,challenged
188780,50,paid
100668,25,50,overdue
193210,40,overdue
109089,60,paid
133794,65,overdue
3986,55,overdue
129313,35,50,overdue
22448,22,overdue
31800,30,50,overdue
111365,65,pending
191552,45,paid
122409,45,50,overdue
61687,75,paid
201423,43,50,overdue
118413,30,paid
200288,25,50,paid
65297,90,overdue
183044,35,50,pending
99082,51,overdue
180592,35,paid
130017,35,challenged
66868,34,50,overdue
182744,40,overdue
91336,50,paid
22012,38,overdue
77661,50,pending
147077,50,overdue
33344,25,paid
49654,19,50,overdue
31772,50,overdue
120368,75,overdue
60635,40,50,paid
121048,35,overdue
151084,35,50,challenged
4197,38,50,overdue
34387,50,paid
133919,55,paid
13296,40,overdue
4974,45,overdue
85207,41,50,overdue
29494,34,50,overdue
152881,55,50,pending
170354,50,challenged
168149,55,50,overdue
75602,65,paid
154043,50,paid
96375,35,pending
29600,33,overdue
175278,35,paid
89167,30,overdue
182601,55,overdue
113188,65,paid
18830,60,50,overdue
47508,50,challenged
20749,45,paid
67958,40,50,challenged
169759,60,overdue
100047,45,paid
185200,55,overdue
85248,44,overdue
117590,35,50,overdue
134961,20,50,overdue
165971,40,50,overdue
118810,70,challenged
72922,75,paid
2865,45,paid
1320,70,challenged
14853,45,paid
180349,40,challenged
6155,50,50,paid
176436,35,50,paid
194163,40,paid
169477,90,pending
152904,45,overdue
49842,40,paid
156707,70,paid
189857,55,overdue
119575,50,challenged
127534,50,overdue
59327,30,50,paid
104114,45,paid
15731,35,overdue
58521,65,50,paid
50831,30,overdue
14281,45,challenged
126716,55,50,overdue
28317,44,overdue
91933,25,overdue
154731,65,overdue
80818,70,paid
34098,55,paid
180135,55,50,paid
60234,65,challenged
4042,70,overdue
46819,60,overdue
139391,16,overdue
159476,75,paid
158882,45,paid
123133,38,overdue
55823,40,50,paid
82575,55,pending
85201,20,50,overdue
7477,40,overdue
23615,32,50,overdue
39245,13,50,overdue
36832,21,50,overdue
81106,35,50,paid
62262,85,paid
83248,30,overdue
135501,60,50,overdue
147926,20,paid
145258,80,overdue
82365,40,50,paid
50965,55,challenged
128719,25,overdue
138593,39,overdue
58193,40,50,paid
117980,35,50,overdue
40463,26,overdue
114625,50,challenged
50456,45,overdue
112583,30,50,paid
178779,65,pending
88762,90,overdue
135192,55,overdue
6799,22,overdue
49780,30,overdue
69750,75,paid
164843,60,challenged
54314,42,50,overdue
195423,50,overdue
174425,80,50,challenged
42611,58,overdue
89564,52,overdue
65598,45,paid
177215,22,overdue
24888,35,overdue
193704,35,overdue
4811,55,overdue
119315,120,50,paid
113460,55,overdue
10560,65,overdue
11151,35,overdue
65426,60,50,overdue
145916,45,overdue
175462,25,overdue
181986,60,paid
71414,50,overdue
70648,20,50,paid
18795,9,overdue
155139,40,50,paid
39330,45,overdue
13134,25,overdue
188189,50,50,pending
61956,45,challenged
86853,30,50,challenged
181662,26,overdue
127112,50,50,overdue
47245,50,overdue
177781,40,overdue
54826,45,paid
93712,45,paid
201943,55,overdue
157645,45,overdue
152951,40,paid
13496,50,overdue
152196,40,50,overdue
136611,55,overdue
104581,28,50,overdue
89703,24,overdue
69662,40,overdue
109549,65,50,overdue
72824,35,overdue
129871,35,50,overdue
98387,65,50,overdue
77647,50,paid
95228,25,overdue
34995,40,overdue
93597,55,overdue
69874,35,50,paid
180542,35,overdue
62813,25,50,overdue
175727,41,overdue
46426,55,overdue
152301,28,overdue
24291,40,challenged
5344,39,overdue
52879,40,overdue
148984,50,50,overdue
20113,30,paid
101333,65,50,pending
4837,37,overdue
175588,65,overdue
184095,60,overdue
108806,39,50,overdue
87692,55,overdue
91394,19,50,overdue
15068,19,overdue
162392,25,overdue
39423,90,overdue
55256,23,overdue
41039,45,paid
29779,40,paid
143340,43,50,overdue
44440,45,overdue
154405,27,overdue
35450,55,50,challenged
38682,60,paid
129191,55,overdue
74346,35,50,challenged
153892,75,50,paid
13670,36,overdue
148279,40,50,overdue
117462,60,overdue
70339,39,overdue
187802,28,overdue
174945,60,paid
40312,55,50,overdue
156150,30,paid
84916,95,overdue
51320,65,paid
3468,35,overdue
120420,40,overdue
138311,40,overdue
147544,25,paid
130757,35,overdue
56830,55,overdue
62083,40,overdue
74489,34,overdue
19822,55,overdue
43292,34,overdue
167592,45,paid
143172,40,challenged
64949,45,paid
23333,50,paid
116546,55,50,paid
180110,40,challenged
5616,50,paid
36517,50,paid
173229,40,50,overdue
47904,18,overdue
97060,25,50,paid
18407,75,overdue
178410,55,paid
121496,60,50,paid
454,50,overdue
102062,65,overdue
82316,50,paid
79417,65,paid
80218,55,50,pending
10143,55,50,overdue
19560,40,50,overdue
67673,35,50,paid
172644,50,paid
83744,40,overdue
146082,90,paid
82079,60,overdue
94796,23,overdue
95085,65,50,pending
19699,40,overdue
56331,60,paid
110379,35,overdue
147697,60,50,pending
131466,39,overdue
140934,50,50,overdue
185278,75,50,challenged
186715,65,50,paid
155143,50,50,overdue
15714,50,overdue
83751,55,overdue
58514,65,50,paid
32430,50,overdue
53436,40,challenged
12504,68,overdue
174374,30,overdue
185907,35,paid
199246,65,paid
26730,20,overdue
171699,70,50,overdue
92205,55,challenged
146836,35,overdue
181958,40,overdue
125269,40,50,overdue
111244,95,overdue
38074,35,challenged
37821,65,paid
24241,35,paid
186734,40,paid
110106,45,pending
121891,55,paid
30156,81,overdue
41198,40,overdue
114441,45,paid
80511,35,paid
130327,65,overdue
47583,29,50,overdue
25617,45,50,overdue
188315,31,50,overdue
15637,50,overdue
157027,35,paid
12216,50,paid
109359,80,paid
115130,33,overdue
35990,50,50,overdue
13165,55,overdue
85947,60,paid
55185,34,overdue
172011,40,overdue
164215,65,50,challenged
150379,63,overdue
110273,45,paid
17564,44,overdue
30369,50,overdue
135209,35,challenged
167090,65,overdue
117070,45,overdue
184418,30,50,paid
8210,55,overdue
10722,40,50,overdue
104815,39,overdue
63062,18,overdue
88771,35,paid
84516,35,50,overdue
67364,55,overdue
136877,45,overdue
93834,32,overdue
186170,35,overdue
67144,40,challenged
160934,26,overdue
40979,50,50,overdue
143284,40,overdue
138203,55,overdue
88181,60,50,overdue
15814,40,paid
152839,30,paid
9066,75,challenged
41429,50,overdue
93510,60,overdue
67588,25,50,overdue
50285,30,paid
68058,50,50,challenged
98537,25,overdue
165967,45,overdue
33475,55,challenged
93876,55,paid
80555,36,50,overdue
130715,85,50,paid
118444,60,paid
40455,55,overdue
17129,80,50,paid
140034,55,overdue
113511,55,50,paid
145011,45,overdue
6923,50,paid
39559,45,50,paid
147689,35,paid
88720,45,50,paid
28490,50,50,overdue
115201,60,paid
193433,18,overdue
46205,60,paid
139074,42,overdue
132530,40,paid
56998,60,50,overdue
193279,70,overdue
23657,45,paid
20379,80,overdue
105826,13,50,overdue
194630,14,overdue
45975,40,paid
4418,35,overdue
184853,55,overdue
50262,40,overdue
155467,45,overdue
100048,50,50,overdue
140404,30,paid
5769,50,paid
151031,75,paid
71988,35,50,paid
3792,70,overdue
149315,65,50,overdue
68892,40,paid
64359,60,50,overdue
14029,50,overdue
189127,70,paid
52182,56,overdue
111549,65,challenged
152064,33,overdue
10125,65,paid
138655,50,50,overdue
190515,28,50,overdue
154462,35,50,overdue
79691,65,50,challenged
169580,24,overdue
126285,43,overdue
112671,30,50,overdue
152590,25,challenged
3753,35,overdue
51401,65,overdue
68320,70,pending
140340,45,overdue
47751,70,paid
61134,50,50,overdue
90719,40,challenged
1557,24,overdue
119065,40,paid
47901,33,50,overdue
35043,50,overdue
136649,45,challenged
163864,37,overdue
37462,35,50,paid
893,46,50,overdue
148337,70,overdue
32317,40,50,paid
170751,25,50,overdue
136354,40,pending
92869,37,overdue
73410,40,paid
64073,35,overdue
180807,40,50,overdue
64272,55,50,paid
166237,35,challenged
170507,27,overdue
84691,25,50,paid
189797,55,overdue
186696,80,paid
20805,70,paid
6000,51,overdue
201761,60,50,overdue
145432,25,overdue
121448,15,overdue
192986,50,overdue
137151,75,overdue
54920,55,overdue
156895,45,paid
188457,35,overdue
20903,25,challenged
11594,40,paid
103654,75,paid
142591,50,overdue
128465,110,overdue
177752,30,50,paid
119054,35,50,overdue
136530,45,overdue
47694,60,paid
189885,55,paid
159595,50,overdue
167785,35,50,challenged
201426,61,overdue
23607,30,overdue
44037,40,50,paid
102845,20,50,overdue
57416,32,overdue
6041,50,overdue
73362,85,overdue
31997,40,paid
153680,70,overdue
149164,75,overdue
91549,55,50,overdue
77600,50,overdue
151076,35,50,overdue
86815,65,paid
64079,50,pending
79589,45,50,overdue
197292,50,paid
92055,75,paid
200682,48,overdue
23143,60,overdue
149511,43,overdue
163230,25,paid
31949,70,50,overdue
4365,45,overdue
48754,70,overdue
65349,34,overdue
181753,45,paid
108474,40,50,overdue
44379,30,overdue
22399,50,50,overdue
29974,40,paid
126886,65,50,paid
2366,35,paid
107584,60,paid
149557,39,overdue
142109,75,overdue
14170,85,overdue
7901,70,overdue
140788,70,paid
6670,60,overdue
193819,35,50,overdue
91055,65,50,overdue
200957,35,paid
94680,50,50,paid
51370,50,paid
72608,55,50,paid
71377,40,50,overdue
2871,55,paid
19527,28,overdue
77590,80,paid
79682,60,50,challenged
182072,40,overdue
363,50,challenged
139600,60,overdue
104913,30,overdue
174186,65,50,overdue
29515,45,paid
12139,60,challenged
159490,45,overdue
143206,35,paid
37250,40,50,overdue
192531,65,50,paid
154477,60,overdue
150252,50,challenged
152487,35,overdue
43574,55,paid
38554,40,50,challenged
79220,40,overdue
182397,75,overdue
33793,60,50,paid
101138,50,overdue
52041,75,paid
148125,85,overdue
39499,50,overdue
103964,26,overdue
48215,45,overdue
61559,40,50,paid
195140,35,paid
50582,45,overdue
113938,75,overdue
52448,45,50,overdue
16032,50,paid
135797,45,50,overdue
172118,85,overdue
114062,40,overdue
161032,32,overdue
154251,35,overdue
140040,40,50,overdue
171582,30,paid
146817,45,50,paid
50584,30,paid
110547,55,challenged
95471,55,overdue
46935,45,50,overdue
76609,35,paid
84037,39,overdue
18227,50,50,paid
141694,30,paid
75730,25,overdue
43836,20,overdue
9461,40,overdue
120033,90,paid
4394,35,paid
83132,50,overdue
200975,70,overdue
41487,50,challenged
150963,125,overdue
198322,40,paid
168014,35,paid
74253,27,overdue
55843,35,paid
89930,60,50,paid
174550,35,50,overdue
174474,16,50,overdue
171190,70,paid
150767,37,overdue
90349,35,challenged
51734,50,paid
81929,40,50,paid
88061,31,overdue
74613,63,overdue
23822,75,paid
111736,40,paid
24680,50,overdue
133279,21,overdue
64838,65,overdue
80420,30,50,challenged
85412,40,overdue
198031,30,paid
77022,40,50,challenged
162025,40,paid
41633,30,paid
44182,55,paid
54748,20,paid
182533,55,50,challenged
25739,35,paid
54651,25,paid
68170,60,paid
153283,65,paid
19918,40,overdue
3782,30,paid
170736,24,overdue
89629,25,overdue
85361,55,overdue
134516,32,50,overdue
85249,70,paid
31577,30,overdue
145531,95,paid
151773,27,overdue
96565,55,paid
151878,55,50,overdue
19313,60,overdue
177833,30,overdue
5925,60,overdue
167061,35,50,paid
137114,28,overdue
189890,50,50,paid
131113,45,paid
125281,45,paid
49080,75,50,paid
160635,55,paid
23832,70,paid
371,47,50,overdue
120736,18,overdue
192862,75,overdue
183194,20,50,paid
75266,65,overdue
172254,45,50,overdue
104194,35,overdue
56343,60,50,paid
147556,45,overdue
69835,25,paid
127384,29,overdue
113651,20,overdue
140555,30,paid
177854,65,paid
147722,50,overdue
161624,35,overdue
33910,65,paid
11376,40,overdue
14469,45,50,paid
136797,65,paid
106006,70,50,overdue
86141,60,overdue
35701,45,50,paid
42069,75,overdue
50609,25,paid
42725,50,50,paid
174049,20,50,overdue
64361,75,overdue
104799,85,overdue
128720,45,pending
192884,50,overdue
56623,45,50,paid
153213,17,50,overdue
56040,19,50,overdue
36108,35,paid
87988,45,paid
47505,45,overdue
112931,31,50,overdue
143786,60,paid
48820,19,overdue
116478,55,overdue
171885,35,50,overdue
98729,40,paid
178027,55,overdue
137799,45,paid
25018,65,overdue
3750,45,50,paid
136695,50,paid
14992,25,paid
153688,75,50,paid
145487,39,50,overdue
166642,33,overdue
61591,55,challenged
136144,60,paid
172298,30,50,paid
14166,47,overdue
85800,60,overdue
64719,30,paid
24991,55,overdue
184950,45,50,paid
182066,25,overdue
64064,45,challenged
148491,55,overdue
91101,10,paid
70035,30,overdue
136646,39,overdue
25294,55,overdue
191444,30,overdue
121340,45,paid
62972,40,50,paid
123485,30,50,overdue
46982,50,overdue
39855,45,paid
165584,38,50,overdue
64521,25,50,overdue
28343,45,50,paid
42322,90,paid
48297,51,overdue
109282,50,overdue
118305,45,50,overdue
76931,40,50,paid
199286,60,challenged
54336,60,50,paid
93163,44,overdue
178746,51,overdue
113824,55,overdue
35562,45,overdue
185110,25,overdue
34555,65,overdue
78752,41,overdue
25634,40,paid
91765,45,challenged
90836,50,overdue
69082,35,50,overdue
111738,75,overdue
168987,75,challenged
6540,30,pending
95623,30,overdue
111086,65,challenged
180601,30,pending
30985,39,overdue
66537,60,overdue
107171,55,overdue
135026,22,overdue
21828,50,challenged
99708,40,50,challenged
183724,20,paid
118368,70,pending
86626,45,paid
57734,35,paid
148512,65,paid
5755,50,50,overdue
190449,35,50,paid
176576,90,overdue
123673,55,pending
81048,85,paid
44509,45,50,paid
48427,30,50,overdue
99272,35,overdue
121721,45,pending
56674,22,overdue
70555,50,overdue
194601,50,overdue
35822,35,overdue
4556,60,50,paid
97150,50,overdue
162808,45,overdue
194473,45,overdue
139884,55,challenged
80637,35,50,overdue
64122,35,overdue
6774,40,overdue
117916,40,50,paid
108655,70,paid
188853,39,overdue
